Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls  ms/call  ms/call  name    
 [224] __gnu_cxx::__alloc_traits<std::allocator<std::vector<edge, std::allocator<edge> > > >::deallocate(std::allocator<std::vector<edge, std::allocator<edge> > >&, std::vector<edge, std::allocator<edge> >*, unsigned long) [196] std::_Vector_base<edge, std::allocator<edge> >::_Vector_base() [139] std::_Niter_base<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > > >::iterator_type std::__niter_base<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > > >(__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >)
 [225] __gnu_cxx::__alloc_traits<std::allocator<std::vector<edge, std::allocator<edge> > > >::allocate(std::allocator<std::vector<edge, std::allocator<edge> > >&, unsigned long) [156] std::_Vector_base<edge, std::allocator<edge> >::~_Vector_base() [141] std::_Niter_base<edge*>::iterator_type std::__niter_base<edge*>(edge*)
 [226] __gnu_cxx::__alloc_traits<std::allocator<unsigned long> >::deallocate(std::allocator<unsigned long>&, unsigned long*, unsigned long) [250] std::_Vector_base<point, std::allocator<point> >::_M_allocate(unsigned long) [281] std::_Niter_base<point*>::iterator_type std::__niter_base<point*>(point*)
 [227] __gnu_cxx::__alloc_traits<std::allocator<unsigned long> >::allocate(std::allocator<unsigned long>&, unsigned long) [251] std::_Vector_base<point, std::allocator<point> >::_Vector_impl::_Vector_impl(std::allocator<point> const&) [207] std::_Niter_base<unsigned long*>::iterator_type std::__niter_base<unsigned long*>(unsigned long*)
 [108] __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge* const&) [252] std::_Vector_base<point, std::allocator<point> >::_Vector_impl::~_Vector_impl() [35] void std::__adjust_heap<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, long, edge, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, long, long, edge, __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >)
 [129] __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::operator--() [253] std::_Vector_base<point, std::allocator<point> >::_M_deallocate(point*, unsigned long) [186] edge* std::__copy_move_a<false, edge*, edge*>(edge*, edge*, edge*)
 [122] __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >::__normal_iterator(edge const* const&) [254] std::_Vector_base<point, std::allocator<point> >::_M_create_storage(unsigned long) [165] edge* std::__copy_move_a<false, edge const*, edge*>(edge const*, edge const*, edge*)
 [116] __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> >::_Iter_comp_val(greater_edge<edge>) [204] std::_Vector_base<point, std::allocator<point> >::_M_get_Tp_allocator() [166] edge* std::__copy_move_a2<false, __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, edge*>(__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, edge*)
  [14] bool __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> >::operator()<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge>(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, edge&) [255] std::_Vector_base<point, std::allocator<point> >::_Vector_base(unsigned long, std::allocator<point> const&) [187] edge* std::__copy_move_a2<false, edge*, edge*>(edge*, edge*, edge*)
 [125] __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >::_Iter_comp_iter(greater_edge<edge>) [256] std::_Vector_base<point, std::allocator<point> >::~_Vector_base() [167] edge* std::uninitialized_copy<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, edge*>(__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, edge*)
  [36] bool __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >::operator()<__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >) [257] std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_allocate(unsigned long) [188] edge* std::uninitialized_copy<edge*, edge*>(edge*, edge*, edge*)
 [130] __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> > __gnu_cxx::__ops::__iter_comp_val<greater_edge<edge> >(__gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> >) [258] std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_Vector_impl::_Vector_impl(std::allocator<std::vector<edge, std::allocator<edge> > > const&) [25] edge* std::uninitialized_fill_n<edge*, unsigned long, edge>(edge*, unsigned long, edge const&)
 [120] __gnu_cxx::__ops::_Iter_comp_val<greater_edge<edge> > __gnu_cxx::__ops::__iter_comp_val<greater_edge<edge> >(greater_edge<edge>) [259] std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_Vector_impl::~_Vector_impl() [282] point* std::uninitialized_fill_n<point*, unsigned long, point>(point*, unsigned long, point const&)
 [126] __gnu_cxx::__ops::_Iter_comp_iter<greater_edge<edge> > __gnu_cxx::__ops::__iter_comp_iter<greater_edge<edge> >(greater_edge<edge>) [260] std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_deallocate(std::vector<edge, std::allocator<edge> >*, unsigned long) [283] std::vector<edge, std::allocator<edge> >* std::uninitialized_fill_n<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&)
  [13] __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::difference_type __gnu_cxx::operator-<edge*, std::vector<edge, std::allocator<edge> > >(__gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&, __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > > const&) [261] std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_create_storage(unsigned long) [168] edge* std::__uninitialized_copy_a<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, edge*, edge>(__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, edge*, std::allocator<edge>&)
  [12] greater_edge<edge>::operator()(edge const&, edge const&) const [205] std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_M_get_Tp_allocator() [189] edge* std::__uninitialized_copy_a<edge*, edge*, edge>(edge*, edge*, edge*, std::allocator<edge>&)
 [148] __gnu_cxx::new_allocator<edge>::max_size() const [262] std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::_Vector_base(unsigned long, std::allocator<std::vector<edge, std::allocator<edge> > > const&) [26] edge* std::__uninitialized_fill_n_a<edge*, unsigned long, edge, edge>(edge*, unsigned long, edge const&, std::allocator<edge>&)
 [228] __gnu_cxx::new_allocator<point>::max_size() const [263] std::_Vector_base<std::vector<edge, std::allocator<edge> >, std::allocator<std::vector<edge, std::allocator<edge> > > >::~_Vector_base() [284] point* std::__uninitialized_fill_n_a<point*, unsigned long, point, point>(point*, unsigned long, point const&, std::allocator<point>&)
 [229] __gnu_cxx::new_allocator<std::vector<edge, std::allocator<edge> > >::max_size() const [16] std::_Bit_iterator::_Bit_iterator(unsigned long*, unsigned int) [285] std::vector<edge, std::allocator<edge> >* std::__uninitialized_fill_n_a<std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> >, std::vector<edge, std::allocator<edge> > >(std::vector<edge, std::allocator<edge> >*, unsigned long, std::vector<edge, std::allocator<edge> > const&, std::allocator<std::vector<edge, std::allocator<edge> > >&)
 [230] __gnu_cxx::new_allocator<unsigned long>::max_size() const [42] std::_Bit_iterator::_Bit_iterator() [190] edge* std::__uninitialized_move_if_noexcept_a<edge*, edge*, std::allocator<edge> >(edge*, edge*, edge*, std::allocator<edge>&)
  [28] __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::base() const [264] std::_Bit_iterator::operator+=(long) [193] unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&)
 [109] __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::operator*() const [265] std::_Bvector_base<std::allocator<bool> >::_M_allocate(unsigned long) [169] edge* std::copy<__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, edge*>(__gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >, edge*)
 [121] __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::operator-(long) const [43] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_Bvector_impl(std::allocator<unsigned long> const&) [191] edge* std::copy<edge*, edge*>(edge*, edge*, edge*)
  [11] __gnu_cxx::__normal_iterator<edge*, std::vector<edge, std::allocator<edge> > >::operator+(long) const [266] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::~_Bvector_impl() [286] void std::fill<unsigned long*, int>(unsigned long*, unsigned long*, int const&)
 [135] __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >::base() const [267] std::_Bvector_base<std::allocator<bool> >::_M_deallocate() [27] edge* std::fill_n<edge*, unsigned long, edge>(edge*, unsigned long, edge const&)
 [131] __gnu_cxx::__normal_iterator<edge const*, std::vector<edge, std::allocator<edge> > >::operator*() const [206] std::_Bvector_base<std::allocator<bool> >::_S_nword(unsigned long) [287] point* std::fill_n<point*, unsigned long, point>(point*, unsigned long, point const&)
 [171] std::_Vector_base<edge, std::allocator<edge> >::_M_get_Tp_allocator() const [44] std::_Bvector_base<std::allocator<bool> >::_Bvector_base(std::allocator<bool> const&) [144] void std::_Destroy<edge*>(edge*, edge*)
  [19] std::_Bit_iterator::operator*() const [268] std::_Bvector_base<std::allocator<bool> >::~_Bvector_base() [145] void std::_Destroy<edge*, edge>(edge*, edge*, std::allocator<edge>&)
 [231] std::_Bit_iterator::operator+(long) const [20] std::_Bit_reference::_Bit_reference(unsigned long*, unsigned long) [288] void std::_Destroy<point*>(point*, point*)
 [202] std::_Bvector_base<std::allocator<bool> >::_Bvector_impl::_M_end_addr() const [178] std::_Bit_reference::operator=(bool) [289] void std::_Destroy<point*, point>(point*, point*, std::allocator<point>&)
 [113] std::_Bit_reference::operator bool() const [32] std::priority_queue<edge, std::vector<edge, std::allocator<edge> >, greater_edge<edge> >::pop() [290] void std::_Destroy<std::vector<edge, std::allocator<edge> >*>(std::vector<edge, std::allocator<edge> >*, std::vector<edge, std::allocator<edge> >*)
